AHsFsukEQjTmdEHycoHZLY6qzvAH6usVc3,ANAa9bxGgRTfrGLUUgrzGrMZ4wwJ5jmLgA,68.000000000
AbJ4EKJA611Fvkmz7dkE1Ems9fywMKnuZR,AH51yHqByE8hHEvF4YFRVdC9sbXQWnbwZo,0.010000000
AJiKKnEX8aDbno6rc7qZ4NqWnh5yhHgqMX,AJiKKnEX8aDbno6rc7qZ4NqWnh5yhHgqMX,1.000000000
AUrzxWc9AFxX1sB71egfriMFctz8eNEt6V,AUrzxWc9AFxX1sB71egfriMFctz8eNEt6V,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AQ4pyG8PdF9Vyb9tUdt5rduxaiqDtRcfHc,0.321347500
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AGXKzaYieJHtEvKFrNjgZ2ymbJsQib4yDR,0.466808150
AXjZvAb7sESXyAnEsoE3hiJL3ygMcpNCBa,AUijWqkPwpKcTVS1XZQLPKnjYcwUguM1Hu,10.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AUzbXkUnQ1H2k3uwH6ZwmPs6QjkcPQMMWJ,999.000000000
AJHjq1yPs7foqP66yQtXD3bcJvzo1h7N5C,AH51yHqByE8hHEvF4YFRVdC9sbXQWnbwZo,1.000000000
AVUCCXv3TZpakvFdY3535uKkXPAsg63yRt,ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,8.547050625
AGGZmNtfkrHR38azvqAj52AyjLMaLGcR92,AbbDeNaiyKchX8Z7kasDeszZkE1mjv9GTG,10.806000000
AQ4pyG8PdF9Vyb9tUdt5rduxaiqDtRcfHc,AQ4pyG8PdF9Vyb9tUdt5rduxaiqDtRcfHc,1.000000000
AQxqFxvrRJTdniACfJ2tFYTgLpyqj7jWGn,APd2udVAuNAZHpJwxacWFJUrx2ceYsaF13,0.136000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AehmbV1pc85oc6btMQ2rbWnM14GXEKrybo,1.122957000
AJgypEEMZUXiHSj6qMMHPEFeu5fUcQm7QM,ANAa9bxGgRTfrGLUUgrzGrMZ4wwJ5jmLgA,9.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AHSDEKGVmfJgMwtd3AUtbwTZyg1LCm97yH,1.842235580
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AUhVVPyBRq1en78DFsMwKYMhNo42JrmJK7,15.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AcsNtkfsm9TqiwyCgM8XsaUhLgbHTFnte1,0.042476875
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AMqy52Fk1f982jzRDizvaGBPx1ntZ9HDqd,500.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AJCgLxdezkbu2UCXDfVteCMHSahJhZXCS9,0.008065040
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AHSDEKGVmfJgMwtd3AUtbwTZyg1LCm97yH,64.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AUzbXkUnQ1H2k3uwH6ZwmPs6QjkcPQMMWJ,1.000000000
AdY5FVAK8pu2Jfr9n5ovbPYEpN61946sPr,AWKQHsAZmtMZEENNVsEjkcwV7WvX2DwzzL,689.801507800
AaxvjJyXrR4TqjqyKhvEGVGERH76PCsApR,AJgypEEMZUXiHSj6qMMHPEFeu5fUcQm7QM,11258.000000000
AehmbV1pc85oc6btMQ2rbWnM14GXEKrybo,AehmbV1pc85oc6btMQ2rbWnM14GXEKrybo,1.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,ALBXRsm3HHz4QSXg9VRW1Zm6DgrwjcvniZ,5050.000000000
Aceomv53cgBX6SsgEwZmHJzTqHiUW4s1tD,AemSm1rkF48q7GD1TyYjq4ima2MKvcJAHS,60.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AQg7qYoZLZxq3j2vGsbt5uyo71TT7ADrep,109.000000000
AQiMk7AR84cRisQm7PqjRcHff5ncyvqukF,AQiMk7AR84cRisQm7PqjRcHff5ncyvqukF,1.000000000
ATzjjY6ZYGJc3cjNXb5vf7AW2wEnro7fcP,AdQDqnkp3TQQPgMxTt85K7by8j3VfXNThX,101207.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AS6NMPZQiAEUGzSYVutTXGbc3y2xEXRaAC,1.289423380
AYdy5KpTT9gcjoF3M9uWod6tgNaazCz81o,AYdy5KpTT9gcjoF3M9uWod6tgNaazCz81o,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AGwa8wyKtSFC8JWZ6ccyX4vpf9paAm153R,0.066666650
AGwa8wyKtSFC8JWZ6ccyX4vpf9paAm153R,AGwa8wyKtSFC8JWZ6ccyX4vpf9paAm153R,1.000000000
AP7nFy1amCj9wQ7sedXhrhA6uVtyEQL2gP,AdRUCTr6sJvX3bv1WkViy9kYSjCQD9mKzd,85.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,Ae1waxRfnbTJsDAHbRUvp3YtELHgAJUBhv,149.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AZENRZGr2xpaAfzNZHQYecokzoNiKqtTpL,ASxjmcMaB9FjqmHHZWhnx2kFSwr259tBpc,3.885593870
AcggzLjz8jD1NMBZXrTtAQsz8zuv68fEnC,AcggzLjz8jD1NMBZXrTtAQsz8zuv68fEnC,1.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AcMJWbKr1jSrw3Akaui2M4Nais6JyxPD5R,9.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AXFqXo9kuKJ1x4CxgLChe8kX1PqF7frjeV,AcZD86khBtrNpiv99ztcV6dDo6v642bs7k,10.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AVsNyJZDUQvQV8UERhWYdkooDYdCU73tdS,0.323189440
ATY7LrRh5xiY2WEx5xAmzMoX5LT9j2u87A,AYF9tYVndoYZFifjdowHHtfb8cXBD8Fkvb,1.000000000
AGmY5wsFFBf2NcTtsGQ8WDq1xV6XDbqN77,AUVwnyFeb8rFtP64bE5ywevqqB8HYmsWua,102.000000000
APE7yUBPYHJa5KBMSMTBty6eznUprbBaVC,AQiMk7AR84cRisQm7PqjRcHff5ncyvqukF,0.020000000
AVsNyJZDUQvQV8UERhWYdkooDYdCU73tdS,AVsNyJZDUQvQV8UERhWYdkooDYdCU73tdS,1.000000000
AJgypEEMZUXiHSj6qMMHPEFeu5fUcQm7QM,ANvjKg3qYrVK1KMxksDqnjRkdBz5jBvJZ5,4348.000000000
AaSkzcNYQFkbb2Wbw4sB2uCuy6QDsJjwHy,AMaui8PZxsuX52ggs63tjt2tCDsqNjNW54,18.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AUHhZ66JFqhpgAjVEbREYgYRqGiieFJs8E,111.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AVsNyJZDUQvQV8UERhWYdkooDYdCU73tdS,51.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AMBSXXKBGd73qpZCCYn1g9gm54EuJg2B3X,ASZsoLGYctHHn5ycu2H8jE7goTAGWfixj4,10.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AenQARL4FsQ5UFzHttyVugxtpaDWGEZjoR,485.000000000
AKxVv9ti4na6SJdPg9SWttJLE1Web869fS,AQYqkixUEZpWNY94FJKFTDnufquGbWJQHV,65.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,Ae1waxRfnbTJsDAHbRUvp3YtELHgAJUBhv,3.400000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AGs9rY4uTRJwWi5WBN3FLeXFzpdDMAFK5X,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AUVwnyFeb8rFtP64bE5ywevqqB8HYmsWua,AGmY5wsFFBf2NcTtsGQ8WDq1xV6XDbqN77,0.010000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AVJAVF93FG4cndAiB1YRBRUWdHsWchu3SW,1272.000000000
ASrf9ATha6XMUDSP2kmKKmZdZNqCHHTYCW,AVZNcHPDYuDj9rJCUZuN3A8DirNk8QPBEr,7393.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
Ac2GCFxbWMzudiAQVjzSQJWdrgnxKkdiAU,AdY5FVAK8pu2Jfr9n5ovbPYEpN61946sPr,12.400000000
AYFswd2JtsUHRKt2iZdKQYWiUZsy9rRNTU,AVZNcHPDYuDj9rJCUZuN3A8DirNk8QPBEr,6064.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AaxvjJyXrR4TqjqyKhvEGVGERH76PCsApR,12931.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AL8pXHwyyWcMrA44mtbV5AXZJhHderdgZr,13.335210000
AUT2ECNvffap3K6Z6AvLH4rXc6sSsvENkp,AP7nFy1amCj9wQ7sedXhrhA6uVtyEQL2gP,2311.790000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AL8pXHwyyWcMrA44mtbV5AXZJhHderdgZr,50.000000000
ASZsoLGYctHHn5ycu2H8jE7goTAGWfixj4,AMBSXXKBGd73qpZCCYn1g9gm54EuJg2B3X,1.000000000
Ad9p5M83ZHFm82odeFJpqgmgSiJuGEf53Q,AXPipEh82nnMvU1ZrJgYMLix2HuH8PuoYg,3993.000000000
AGns9etVHUknEgZ6yUhnHSZm6G6AxKXkPx,AUT2ECNvffap3K6Z6AvLH4rXc6sSsvENkp,2311.800000000
ANsepYogw67HppE51YJN6NdcyipsGVK8eR,Ac2GCFxbWMzudiAQVjzSQJWdrgnxKkdiAU,12.400000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AT8NKBwQEaSrV3AGhm8YijV8XKJrmjBXCJ,22.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AYUUy1cBwbePkX4BoXTaFkgkFzzhTSQhZq,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1500.000000000
AMBSXXKBGd73qpZCCYn1g9gm54EuJg2B3X,ASZsoLGYctHHn5ycu2H8jE7goTAGWfixj4,10.000000000
AJwSHAVwF4pqKHgNh9LAveVV2a2nm84ADc,ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,40.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AS6NMPZQiAEUGzSYVutTXGbc3y2xEXRaAC,2.692997000
ARuQ27fUYtrbpZYxownsE9jsVNMPRs8DWB,AVUCCXv3TZpakvFdY3535uKkXPAsg63yRt,8.547050625
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AFxeRDDXfqRN4D2LaMD1f7ZhXMUXvQDcW9,0.085841760
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AHCbsBGKrH1pFEcTGqA6k1JcZNKGZkeHgS,0.614981575
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AKEDz9nyzzjiFLfMXnvzYafC77T774AD4h,3.438513220
AFxeRDDXfqRN4D2LaMD1f7ZhXMUXvQDcW9,AFxeRDDXfqRN4D2LaMD1f7ZhXMUXvQDcW9,1.000000000
AKEDz9nyzzjiFLfMXnvzYafC77T774AD4h,AM61rbMoqxcwUNNktbvDS2TreHg1GRYG9u,500.000000000
ALZbJim1Ps8MyJcJuxB7Q8j6nNmUVY1XSV,ALXPkUTq6WTSE2ohyRtE4NH8VPdEzegRwG,90.000000000
AHCbsBGKrH1pFEcTGqA6k1JcZNKGZkeHgS,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AaghpAgTB3N5fmAgW3FN55aeRWjt3Ph9GF,0.202894215
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
ASDuSzYYGiVJtZho42CJjzPkuuYf9UvSwS,AdY5FVAK8pu2Jfr9n5ovbPYEpN61946sPr,765.178854760
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AWpmxtop1DaiYV4WHWhmTgWmB5BrTVmrJG,2.000000000
AM61rbMoqxcwUNNktbvDS2TreHg1GRYG9u,AKEDz9nyzzjiFLfMXnvzYafC77T774AD4h,0.110000000
AaQrSJjxVpsn6jzdSxiuNkuyjWbM8CH6qT,AGGZmNtfkrHR38azvqAj52AyjLMaLGcR92,0.010000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AXQ8TrWdmx73EUqYtE6nCyU2rNpSEdWqzT,0.155977319
AWWznALqhLAf5Kjrmw5f7iYNFXUSxFduYY,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,ASt8J4jb9UrNFeVKe2kbXXGYguiTCLRhHE,1.420802775
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AJSmfAyic26jDwrVyRyCzZL3Yh2vVjSBkK,9.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AWXUY3qgyqbTWdfPABVwQd1ooUdqfNGH5n,1682.000000000
AVUbWG2dvBPKckCznBvPo3e1ticxt7FiZq,Ad9p5M83ZHFm82odeFJpqgmgSiJuGEf53Q,24000.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,ASt8J4jb9UrNFeVKe2kbXXGYguiTCLRhHE,6.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,APUmfR9getXEnN9htVH55aXEVDUoKH1tri,73.443982550
AT8xy8vLwzj48YtBCRko5NXybzDDxXV9ga,ANsepYogw67HppE51YJN6NdcyipsGVK8eR,27.970000000
AN1D7DY7tZj4Z7wjW5h7Cb3eBpzSGurGjm,AeZYJw7yWp9PCPy6CTBvQPdCUeU9MmPtzB,0.020000000
AMFbEaSMd8mmkwrbN2AfxoXV68wVaasRmj,ANcaFE8xQwXrjj8uD46byXiBgcJesDtcti,1500.000000000
AVUbWG2dvBPKckCznBvPo3e1ticxt7FiZq,Ad9p5M83ZHFm82odeFJpqgmgSiJuGEf53Q,1.000000000
AN1D7DY7tZj4Z7wjW5h7Cb3eBpzSGurGjm,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AKpAeJH317w7LKSHHd1N1CY7skYZwrWkPH,1999.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AVUbWG2dvBPKckCznBvPo3e1ticxt7FiZq,9017.241046605
AKtgdmiAJJnVJGjscWMBWVAb53diWYxZqz,AJgypEEMZUXiHSj6qMMHPEFeu5fUcQm7QM,2999.000000000
AWWznALqhLAf5Kjrmw5f7iYNFXUSxFduYY,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,ATe5AHmo17uXtzQopU24Q2fvE8ZwLVsRBu,45.107870890
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AWBMzSU9YKV8sjhWio3drbW8yiAw8tbLkU,AP7nFy1amCj9wQ7sedXhrhA6uVtyEQL2gP,58.390000000
AZJtmM8BrZo5vAD8e4rsjhJgNTiGiggkQG,ARCHsN2tcXvhBapNfcLHjrjx2vxSkDfNZH,549.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,AKtgdmiAJJnVJGjscWMBWVAb53diWYxZqz,2999.000000000
AHZhpPdSyYNrQFKBJPdeXKw9BTCKdGtNvW,AdmaHU1cXgpUssoBK31MaM6dwUU5g3G87S,10000.000000000
ATe5AHmo17uXtzQopU24Q2fvE8ZwLVsRBu,AYtAJck3chVbVESBEUiYT8L3c4fW6yryUk,20000.000000000
AMR11A9toFAHrei9X2ZTjURnkGfpyyTczH,AXoPR5G8GmCHraWouZY47gppwCQCR5vEVy,0.184502430
AVRQ5ve1q8RSZ37pWE8cCoz9aXtBQkAvaG,AT8xy8vLwzj48YtBCRko5NXybzDDxXV9ga,13.010000000
AFvuNDiH2p7c3HVt6h8q3MSevLd5Jzqwzo,AFvuNDiH2p7c3HVt6h8q3MSevLd5Jzqwzo,1.000000000
ASLbwuar3ZTbUbLPnCgjGUw2WHhMfvJJtx,ASrf9ATha6XMUDSP2kmKKmZdZNqCHHTYCW,7273.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,ATgkmuUKv8RSRxRfTAR67nncNdqcsNpDZV,0.482898840
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AWXNHcrjMqVnsYEZzt5w3A2qyiGTRiPQsf,AZ3TqZAEhUELfNHrjrmXShbVzKJv64x12w,3.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AYwTwgHFN3L1p89YMCUa15A38w2QJj34Xn,1.897643625
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
ATe5AHmo17uXtzQopU24Q2fvE8ZwLVsRBu,APkEcMrk5pXLk1SA2tQWHCBS45BC5FKZcb,15000.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AaxvjJyXrR4TqjqyKhvEGVGERH76PCsApR,AJgypEEMZUXiHSj6qMMHPEFeu5fUcQm7QM,11352.000000000
AXN1CdEi54cVhPxj4zcBWJhqG4ajvf81Ti,AXN1CdEi54cVhPxj4zcBWJhqG4ajvf81Ti,1.000000000
ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,ASXKHdF5yv6pwXnrAinazmBtjSdAnHKhk2,0.010000000
AXadjjnErr79y5qSCC3yBgXwdGikN9cHSV,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AL2p4254jRf4jYHu6JjYMAZhqkjbkvKhws,1.258182010
AHE9DvnAwURM596aLKaq5Sxq7Fz1NaR2hV,AbwtA7LbWmFwkmkXPWXxH8hFnFaiY3MiB1,26.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AXVe1Wy8uUbLpXqxn6paDHL5tBQAdEYzd3,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,500.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AJiKKnEX8aDbno6rc7qZ4NqWnh5yhHgqMX,0.330916320
AJiKKnEX8aDbno6rc7qZ4NqWnh5yhHgqMX,AJiKKnEX8aDbno6rc7qZ4NqWnh5yhHgqMX,1.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,AJiKKnEX8aDbno6rc7qZ4NqWnh5yhHgqMX,0.127960560
AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,AFmseVrdL9f9oyCzZefL9tG6UbviEH9ugK,1.000000000
APsXaox3Q6zRHuoeTtsZJBzAqjA9TN2Lw5,AVVjv86NmQChCp123pvq1xaH2uXwTuzvd6,0.032749800
APsXaox3Q6zRHuoeTtsZJBzAqjA9TN2Lw5,AVVjv86NmQChCp123pvq1xaH2uXwTuzvd6,10.000000000
AFmseVrdL9f9oyCzZefL9tG6UbvhUMqNMV,APsXaox3Q6zRHuoeTtsZJBzAqjA9TN2Lw5,0.222749800
AVVjv86NmQChCp123pvq1xaH2uXwTuzvd6,APsXaox3Q6zRHuoeTtsZJBzAqjA9TN2Lw5,2.000000000
AVVjv86NmQChCp123pvq1xaH2uXwTuzvd6,APsXaox3Q6zRHuoeTtsZJBzAqjA9TN2Lw5,0.020000000
APX6YvKYct9oQDzpQ3NNwiUF9f2gWj1H4J,AP7nFy1amCj9wQ7sedXhrhA6uVtyEQL2gP,139.990000000
